No.,出庫,地金,アイテム,中石,サイズ,品番,上代,下代,脇石,チェーン長,摘要,入力者,入庫日,下代（数値）
1156,FALSE,Pt850,チェーン,チェーン,0.8,600test,"20,000",3012,,45cm,,fujita,2022/07/06,
1157,FALSE,Pt850,チェーン,チェーン,0.8,603test,"20,000",3012,,45cm,,fujita,2022/07/06,
1158,FALSE,Pt850,チェーン,チェーン,0.8,last3,"20,000",3012,,45cm,,fujita,2025/07/01,
1159,FALSE,Pt850,チェーン,チェーン,0.8,latest10,"20,000",3012,,45cm,,fujita,2025/07/03,
1160,FALSE,Pt850,チェーン,チェーン,0.8,latest11,"20,000",3012,,45cm,,fujita,2025/07/03,
1161,FALSE,Pt850,チェーン,チェーン,0.8,latest14,"20,000",3012,,45cm,,fujita,2025/07/03,
1162,FALSE,Pt850,チェーン,チェーン,0.8,test10,"20,000",3012,,45cm,,fujita,2022/07/06,
1163,FALSE,Pt850,チェーン,チェーン,0.8,test10,"20,000",3012,,45cm,,fujita,2025/07/02,
1164,FALSE,Pt850,チェーン,チェーン,0.8,test11,"20,000",3012,,45cm,,fujita,2025/07/02,
1165,FALSE,Pt850,チェーン,チェーン,0.8,test14,"20,000",3012,,45cm,,fujita,2025/07/02,
1166,FALSE,Pt850,チェーン,チェーン,0.8,test17,"20,000",3012,,45cm,,fujita,2025/07/02,
1167,FALSE,Pt850,チェーン,チェーン,0.8,test2,"20,000",3012,,45cm,,fujita,2022/07/06,
1168,FALSE,Pt850,チェーン,チェーン,0.8,test2,"20,000",3012,,45cm,,fujita,2025/06/17,
1169,FALSE,Pt850,チェーン,チェーン,0.8,test500,"20,000",3012,,45cm,,fujita,2022/07/06,
1170,FALSE,Pt850,チェーン,チェーン,0.8,test5001,"20,000",3012,,45cm,,fujita,2022/07/06,
1171,FALSE,Pt850,チェーン,チェーン,0.8,ベネチアン,"70,000",3015,45cm,,,komaki,2022/07/13,
1172,FALSE,Pt850,チェーン,チェーン,0.8,ベネチアン,"70,000",3015,45cm,,,komaki,2025/02/05,
1173,FALSE,Pt850,チェーン,チェーン,0.8,ベネチアン,"70,000",20155,45cm ,,,komaki,2025/04/05,
1174,FALSE,Pt850,チェーン,チェーン,0.8,ベネチアン,"70,000",3015,45cm,,,komaki,2025/05/28,
1175,FALSE,Pt850,チェーン,チェーン,0.8,ベネチアン,"70,000",3015,45cm,,,komaki,2025/05/28,
1176,FALSE,Pt850,チェーン,チェーン,0.8,ベネチアン,"70,000",3016,45cm,,,tanaka,2025/06/17,
1177,FALSE,Pt850,チェーン,チェーン,0.8,ベネチアン,"80,000",3017,50cm,,,tanaka,2025/06/17,
1178,FALSE,Pt850,チェーン,チェーン,1,ベネチアン,"110,000",3024,45cm,,,tanaka,2025/06/17,
1179,FALSE,Pt850,チェーン,チェーン,1,ベネチアン,"120,000",3026,50cm,,,tanaka,2025/05/28,
1180,FALSE,Pt850,チェーン,チェーン,1.2,ベネチアン,"200,000",404,,60cm,,fujita,2025/06/23,
1181,FALSE,K18,チェーン,チェーン,0.25,喜平2面,"55,000",3012,45cm,,,komaki,2025/02/05,
1182,FALSE,K18,チェーン,チェーン,0.32,小豆,"135,000",305,45cm,,,komaki,2025/01/15,
1183,FALSE,K18,チェーン,チェーン,0.8,ベネチアン,"130,000",3029,45cm,,,komaki,2020/08/06,
1184,FALSE,K18,チェーン,チェーン,1,ボール８DCチェーン,"140,000",3032,101cm,,slide,nakajima,2020/08/06,
1185,FALSE,K18PG,チェーン,チェーン,0.2,スクリューチェーン,"45,000",10912,50cm,,,tanaka,2025/02/05,
1186,FALSE,K10PG,チェーン,チェーン,0.25,ハート,"15,000",2044,45cm,,,河野,,
1187,FALSE,K10WG,チェーン,チェーン,0.35,ハート,"27,000",2076,45cm,,,河野,2022/07/06,
1188,FALSE,K10PG,チェーン,チェーン,0.45,ハート,"36,000",20104,45cm,,,河野,2022/07/06,
1189,FALSE,K10,チェーン,チェーン,0.45,フラットハート,"32,000",2089,45cm,,,河野,2024/05/24,
1190,FALSE,K10WG,チェーン,チェーン,0.45,フラットハート,"38,000",20107,45cm,,slide,河野,2022/07/06,
1191,FALSE,K10PG,チェーン,チェーン,2,ボール,"67,000",20189,45cm,,slide,河野,2022/07/06,
